"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21"
0.039,0.012,0.07,0.522,0,0.031,0.102,0.042,0.008,0.003,0.006,0.036,0.002,0.007,0.014,0.047,0.031,0.002,0.011,0.016,NA
0.035,0.012,0.007,0.006,0.757,0.007,0.003,0.012,0.007,0.021,0.031,0.008,0.003,0.009,0.004,0.023,0.023,0.001,0.015,0.019,NA
0.055,0.061,0.031,0.043,0.001,0.395,0.121,0.022,0.022,0.014,0.011,0.092,0.013,0.005,0.013,0.036,0.044,0.004,0.006,0.014,NA
0.056,0.029,0.026,0.091,0,0.072,0.474,0.021,0.01,0.009,0.015,0.065,0.008,0.004,0.018,0.029,0.036,0,0.016,0.021,NA
0.06,0.023,0.027,0.036,0.001,0.016,0.007,0.691,0.008,0.007,0.017,0.022,0,0.001,0.017,0.038,0.015,0,0.002,0.012,NA
0.019,0.038,0.041,0.039,0,0.044,0.04,0.012,0.572,0.005,0.036,0.044,0.006,0.014,0.011,0.006,0.011,0.001,0.047,0.015,NA
0.024,0.011,0.006,0.003,0,0.009,0.01,0.011,0.003,0.464,0.157,0.015,0.028,0.016,0.011,0.008,0.039,0.001,0.009,0.175,NA
0.027,0.011,0.011,0.003,0.007,0.002,0.008,0.006,0.004,0.096,0.603,0.011,0.042,0.039,0.013,0.01,0.017,0.002,0.011,0.077,NA
0.05,0.107,0.034,0.039,0.001,0.057,0.07,0.019,0.013,0.018,0.019,0.411,0.004,0.008,0.022,0.044,0.057,0.002,0.01,0.019,NA
0.02,0.019,0.013,0.005,0,0.005,0.023,0.02,0.012,0.092,0.243,0.031,0.337,0.037,0.016,0.017,0.023,0.001,0.014,0.073,NA
0.027,0.005,0.004,0.01,0.003,0.003,0.001,0.01,0.011,0.009,0.088,0.011,0.015,0.605,0.009,0.014,0.023,0.017,0.111,0.024,NA
0.056,0.016,0.004,0.025,0,0.013,0.038,0.02,0.01,0.009,0.009,0.024,0.004,0.009,0.688,0.043,0.003,0,0.004,0.024,NA
0.104,0.03,0.052,0.033,0.001,0.027,0.043,0.039,0.004,0.02,0.015,0.032,0.004,0.012,0.027,0.408,0.111,0.002,0.017,0.022,NA
0.065,0.016,0.036,0.028,0,0.024,0.035,0.012,0.004,0.039,0.032,0.053,0.009,0.018,0.008,0.126,0.424,0.002,0.015,0.056,NA
0.018,0.01,0.014,0.014,0,0.014,0.016,0.008,0.005,0.015,0.031,0.018,0.011,0.037,0,0.019,0.011,0.688,0.049,0.022,NA
0.027,0.012,0.01,0.018,0,0.007,0.011,0.02,0.028,0.004,0.028,0.004,0.01,0.128,0.003,0.021,0.024,0,0.635,0.011,NA
0.056,0.004,0.015,0.011,0.007,0.006,0.017,0.007,0.005,0.146,0.112,0.018,0.017,0.022,0.015,0.023,0.048,0.003,0.007,0.463,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-2,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-5,-16,-13,-13,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,1,1,-14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,3,1,5,-20,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-2,1,2,-15,-3,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,2,5,1,-18,2,0,-2,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-7,-8,-9,-3,-7,-8,-3,-4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,-4,-7,-10,-11,-10,-8,-6,-4,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,7,2,0,-23,4,6,0,1,-7,-4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,-8,-6,-7,-9,-8,-6,-7,-5,10,11,-4,13,NA,NA,NA,NA,NA,NA,NA,NA
-1,-6,-3,-6,-12,-4,-10,-8,-1,3,3,-8,0,16,NA,NA,NA,NA,NA,NA,NA
-1,-3,-1,2,-18,-4,-1,0,-4,-3,1,1,-4,-4,19,NA,NA,NA,NA,NA,NA
0,2,3,0,-18,0,0,0,0,-6,-4,1,-7,-4,1,9,NA,NA,NA,NA,NA
-3,0,2,0,-19,2,3,-4,0,-3,-5,1,-3,-2,-1,5,7,NA,NA,NA,NA
-11,-6,-9,-7,-24,-12,-3,-10,-9,-6,2,-7,-4,9,-5,-7,0,32,NA,NA,NA
-3,-1,1,-6,-1,-5,-5,-10,1,-2,-4,-5,-3,8,-8,-1,3,0,19,NA,NA
0,-4,-4,-10,0,-2,-6,-5,-6,8,6,-6,6,1,-4,-5,-1,-5,-1,9,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,2.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.57,0.6,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.73,0.13,1.78,4.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.33,-1.3,-2.08,-2.51,6.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.75,0.13,0.33,0.34,-0.83,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.12,0.99,-0.16,1.2,-1.97,1.23,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.27,-0.96,0.79,-1.2,-2.11,-0.12,-0.41,4.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.42,0.54,0.76,-0.01,-1.5,-0.46,-0.62,-0.4,5.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.97,-1.4,-2.43,-2.77,0.13,-1.47,-1.81,-2.93,-1.76,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.39,-1.19,-2.1,-2.65,-0.31,-1.49,-2.11,-1.98,-0.93,1.56,2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.38,1.42,0.83,0.66,-2.19,0.92,1.11,-0.71,0.31,-1.81,-1.96,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.04,-0.63,-2.01,-2.58,1.04,-0.13,-1.86,-1.86,-1.04,0.99,1.61,-1.62,3.75,NA,NA,NA,NA,NA,NA,NA,NA
-0.76,-1.4,-2.25,-2.19,1.13,-2.31,-1.61,-2.67,-0.22,0.76,1.23,-2.41,0.8,3.28,NA,NA,NA,NA,NA,NA,NA
-0.53,0.21,-1.1,0.72,-2.19,0.24,-0.26,-0.04,-1.44,-2,-1.56,-0.19,-1.09,-0.91,5.45,NA,NA,NA,NA,NA,NA
0.34,-0.06,0.4,0.71,0.31,1.04,0.31,0.29,-0.74,-1.75,-2.3,-0.06,-1.34,-1.11,-0.29,2.36,NA,NA,NA,NA,NA
0.13,-0.15,0.3,-0.75,-0.59,0.6,-0.21,-0.81,-0.52,-0.96,-0.86,-0.1,-1.58,-0.69,0.93,1.2,2.04,NA,NA,NA,NA
-0.66,-0.04,-2.89,-1.91,-0.76,-0.81,-2.7,-1.21,-1.48,0.25,-0.14,-1.94,0.87,2.29,-5.34,-1.18,-0.57,6.96,NA,NA,NA
-1.25,-0.75,-0.36,-1.21,0.13,-0.61,-1.64,-1.62,-0.12,0.08,0.7,-1.72,-0.41,1.96,-1.98,-1.56,-0.41,2.15,3.95,NA,NA
0.02,-1.52,-2.17,-2.02,0.34,-1.38,-1.84,-1.96,-0.35,1.94,0.81,-1.27,0.61,0.51,-1.11,-1.11,0.05,-1.09,0.21,2.05,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.24,8.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.77,0.24,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.38,-0.33,4.07,11.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.45,-6.29,-6.53,-6.98,19.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.16,-0.74,1.42,1.1,-2.47,7.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.47,2.83,-0.39,2.41,-4.7,3.16,8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.63,-3.39,1.16,-3.91,-5.7,-0.24,-1.8,11.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.01,0.7,1.77,0.32,-5.95,-2.24,-1.29,-1.24,15.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.72,-3.93,-5.78,-6.18,-0.13,-3.26,-5.89,-8.58,-4.44,6.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.09,-2.83,-5.64,-7.41,-0.82,-4.56,-5.62,-6.55,-2.49,3.86,6.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.22,3.89,1.64,1.53,-6.65,3.24,3.08,-1.82,-0.17,-4.82,-5.91,8.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.16,-1.43,-4.67,-7.88,3.5,-1.76,-3.94,-5.29,-3.66,2.94,4.32,-5.47,10.21,NA,NA,NA,NA,NA,NA,NA,NA
-2.42,-4.36,-6.22,-5.06,1.72,-5.54,-4.44,-7.46,0.25,2.3,3.9,-6.19,2.66,9.14,NA,NA,NA,NA,NA,NA,NA
-1.11,1.31,-3.23,0.81,-6.7,1.3,-0.43,-1.79,-3.55,-4.04,-2.88,-1.21,-2.02,-2.96,13.32,NA,NA,NA,NA,NA,NA
1.27,-0.5,1.54,2.34,1.08,2.59,0.42,0.63,-2.38,-4.67,-6.22,-0.27,-3.92,-5.03,-1.28,6.35,NA,NA,NA,NA,NA
0.6,0.34,1.14,-1.36,-1.89,1.08,-0.61,-2.24,-1.14,-3.03,-2.4,-0.37,-5.18,-4,2.44,3.09,6.33,NA,NA,NA,NA
-2.61,1.02,-6.29,-5.63,-3.01,-4.3,-6.28,-4.77,-5.71,-0.26,-0.58,-5.45,4.28,6.49,-11.46,-4.44,-3.55,18.08,NA,NA,NA
-4.22,-1.01,-0.93,-3.85,-0.44,-1.73,-4.5,-4.34,1.17,-0.08,1.81,-4.03,-4.95,5.38,-7.41,-4.17,-2.92,6.79,10.92,NA,NA
0.16,-3.8,-5.65,-6.1,1.32,-4.97,-4.23,-5.32,-1.63,5.23,2.28,-3.57,1.18,0.52,-2.31,-2.69,-0.23,-2.13,0.66,5.28,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.56,-5.1,-7,-7.73,0.83,-5.75,-6.26,-4,-5.12,-1.42,-0.71,-6.17,-1.44,-1.9,-7.45,-5.11,-6.13,-1.22,-2.38,-2.26,NA
-4.35,0.78,-0.16,-1.92,-9.95,-0.76,-1.47,-2.26,-2.33,-8.02,-7.13,0.93,-5.59,-6.89,-2.89,-1.52,-2.29,-6.2,-6.44,-7.3,NA
-5.77,-1.19,2.69,3.2,-9.21,-0.47,0.31,-0.51,-2.2,-10.75,-9.48,-0.26,-8,-7.97,-1.81,0.24,-1.08,-7.43,-6.7,-9.36,NA
-5.3,-1.93,3.82,8.58,-10.18,0.63,3.96,0.39,-2.59,-13.72,-11.35,-0.39,-9.45,-9.67,-0.94,1.79,-0.32,-8.82,-7.82,-12.42,NA
-1.72,-8.93,-11.04,-12.59,8.91,-9.31,-10.67,-8.6,-5.98,4.64,3.68,-10.42,2.17,2.61,-10.05,-8.27,-7.21,1.05,1.86,4.11,NA
-4.22,-0.66,0.14,0.51,-9.5,-0.05,0.5,-2.03,-2.34,-8.94,-7.32,0.13,-6,-7.28,-2.89,-1.96,-2.68,-6.16,-6.52,-8.49,NA
-4.66,-0.6,1.4,4.09,-11.62,0.74,3.35,-0.89,-2.27,-10.89,-9.31,0.49,-7.69,-8.51,-1.29,-1,-1.81,-7.23,-7.74,-10.31,NA
-2.72,-3.58,-1.07,-0.67,-2.34,-2.6,-1.59,7.98,-3.42,-11.8,-10.82,-2.1,-7.33,-7.17,-0.52,-0.24,-3.37,-5.61,-6.74,-10.01,NA
-4.62,-2.7,-1.65,-1.56,-3.85,-2.73,-2.77,-2.09,-2.55,-6.88,-6.34,-2.36,-5.32,-5.02,-2.94,-2.48,-3.13,-5.59,-4.71,-6.44,NA
-3.54,-7.1,-11.57,-13.36,0.31,-8.69,-10.38,-12.05,-6.06,9.92,6.53,-9.26,2.19,3.12,-8.48,-11.11,-6.99,1.12,1.5,8.16,NA
-2.74,-6.81,-9.98,-11.26,0.73,-7.44,-8.85,-10.47,-5.34,6.58,5.26,-8.48,1.62,1.91,-8.38,-9.58,-7.08,0.3,0.07,4.19,NA
-4.52,1.87,1.66,0.73,-12.46,0.93,0.77,-0.31,-1.81,-10.93,-9.6,3.01,-7.07,-8.79,-1.43,-0.17,-1.43,-8.02,-8.13,-10.05,NA
-3.19,-5.33,-7.25,-8.13,-1.06,-5.56,-6.49,-7.84,-4.34,1.59,1.24,-5.99,-0.02,-0.91,-6.45,-7.27,-6.08,-1.1,-1.77,0.2,NA
-3.42,-6.69,-8.26,-8.93,1.34,-7.06,-8.01,-7.42,-4.96,2.74,1.57,-7.53,-0.35,0.74,-6.23,-7.68,-6.23,-0.5,-0.36,1.52,NA
-5.95,-3.94,-2.26,-0.52,-7.12,-2.87,-1.51,-0.2,-2.55,-7.9,-8.52,-1.66,-7.1,-6.65,7.75,-1.58,-2.2,-5.96,-7.3,-7.69,NA
-3.67,-2.18,0.63,1.9,-5.8,-1.63,-0.97,0.58,-3.1,-11.75,-9.84,-1.38,-7.62,-8.02,-1.44,3.35,-0.07,-7.36,-6.95,-10.43,NA
-4.77,-2.16,-0.75,-0.62,-7.27,-2.26,-2.25,-2.58,-3.43,-7.48,-7.34,-1.98,-6.61,-6.42,-2.08,0.71,-0.11,-6.41,-5.58,-6.35,NA
-3.91,-6.07,-6.74,-6.7,0.6,-5.95,-6.26,-5.99,-4.57,-0.27,-0.92,-6.32,-2.01,-1.37,-4.55,-6.28,-5.42,-0.78,-1.14,-1.09,NA
-3.88,-5.94,-6.73,-6.96,0.33,-5.99,-6.32,-6.07,-4.56,0.05,-0.99,-6.2,-1.9,-0.88,-5.16,-6.67,-5.43,-1.14,-0.77,-0.54,NA
-3.35,-7.47,-11.62,-13.79,1.58,-8.92,-10.84,-11.38,-6.24,9.49,5.63,-9.8,1.76,3.32,-8.51,-10.91,-6.7,1.31,1.87,8.82,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,-0.2,-1.2,-2.8,3.8,0.6,-1,0.9,0.2,5.1,4.5,-1.4,3.9,1.9,-0.9,1.8,1.6,0.5,1.8,5.5,NA
2.3,8.1,-0.4,-1.6,-0.6,2.9,1,-1.9,1.8,0.5,1.8,3.6,1.7,0.4,-2.1,0.2,0.7,-0.5,1.7,1,NA
1.5,0.3,6.4,1.9,-0.3,1.2,0.6,0.5,2,-0.4,-1.1,0.5,0.2,-1.9,-1.3,1.6,1,-2.4,-0.4,-0.6,NA
0.7,-0.4,2.2,7.3,-2.3,1.5,2.7,-0.4,0.2,-1.6,-1.3,-0.1,-1.7,-3,-0.4,0.9,0.2,-3.4,-1.4,-1.8,NA
2.7,-3,-2.4,-4.9,16.3,-2.4,-4.1,-1.6,-0.9,4,3.7,-4.2,2.2,2.7,-3.6,-0.4,0.5,-1.2,1,4.6,NA
3.5,3.2,0.8,0.6,0,8.4,3.3,-1,2.7,1.2,2.6,3.1,3.4,-0.6,-0.2,1.3,0.8,1.2,1.6,0.7,NA
3,2.2,0.8,2.4,-0.6,4.1,7,-1.9,1.6,-0.3,1,2.3,1.1,-0.4,-0.2,0.4,0.7,-1,0.2,0.2,NA
2,-2.2,-0.1,-1.3,-1,-1.3,-3,7.8,-0.9,-1.2,-1.4,-2.2,-0.9,-1.9,-1.5,0.6,-0.9,-1.7,-1.3,-1.3,NA
1.4,1.1,0.8,-1.4,0.4,1.8,-0.2,-1,9.9,0.5,1.4,-0.2,2.1,2,-1.6,-0.2,-0.4,-0.6,4.1,0.3,NA
4.1,-2.9,-3.8,-5.9,4.8,-2.4,-5.7,-2.5,-1.2,13.2,9.8,-4.7,7.4,6.3,-3.1,-2.2,1.1,1.6,4,11.8,NA
3.6,-1.4,-4.3,-5.4,4.2,-0.8,-3.9,-2.7,-0.4,9.7,12.5,-3.9,8.3,6.8,-3.8,-2.1,0.9,2.3,3.8,8.2,NA
2.7,4.6,0.8,-0.3,-0.7,3.9,2.4,-1,1.6,0.4,0.8,6.5,1,-1.3,-0.2,1.2,0.6,-1.1,0.2,0,NA
4.3,-0.4,-2.2,-4.9,3.6,1.2,-2.5,-1.7,1.3,8.7,9.7,-2.5,11.4,5.2,-2.8,-1,0.9,2.7,4.1,7.2,NA
1.8,-2,-4.4,-6.3,3.8,-3.1,-4.3,-2.6,1.1,7,7.6,-5.1,4.8,12.4,-3.8,-2.2,-0.1,4.4,7.6,5.8,NA
0.3,-2.1,-1.5,-0.8,-2.9,-0.4,-0.7,-1.2,-1.1,-1.5,-2.4,-0.9,-1.7,-2.7,8.7,-0.4,-0.2,-3.1,-1.9,-1.5,NA
3.5,0,0.9,-0.3,1.3,0.9,-0.8,0.6,0.3,0.4,0.4,-0.1,0.6,-0.4,-0.6,4.9,2.8,-2,0.1,1.1,NA
2.9,0.1,-0.1,-1.4,2.1,0,-1.1,-1,-0.3,3.2,2.9,-1.1,2,1.1,-0.6,2.4,5.8,-0.7,0.7,3.9,NA
1.5,-1.8,-4.2,-5.9,0.6,-0.3,-3.8,-2,-0.7,3.5,4.3,-3.9,3.5,5.5,-3.7,-3,-1.2,16,5.4,3.1,NA
2.2,-0.1,-2.5,-4.2,2.4,-0.4,-3.1,-1.9,3.6,5.4,5.1,-3,4.3,8.2,-2.9,-1.3,-0.2,4.9,10.8,5.1,NA
4.6,-2.2,-3.8,-5.9,5.4,-2.6,-4.9,-2.5,-1.4,11.9,8.4,-4.8,6.1,5.1,-3,-1.4,2,1.3,3.8,12.7,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.34,-2.01,-2.01,-2.43,0.01,-1.75,-1.66,-0.02,-2.48,-0.08,-0.7,-1.99,-0.84,-2.14,-1.29,0.01,-0.96,-2.08,-2.19,0.48,NA
-1.67,7.03,-0.49,-0.6,-3.62,1.22,1.1,-2.07,-0.2,-3.98,-2.76,3.65,-2.34,-2.93,-1.78,-0.86,-1.15,-2.34,-1.64,-3.36,NA
-1.9,-0.19,6.86,3.48,-2.83,0.13,1.27,0.93,0.53,-4.39,-5.08,1.17,-3.28,-4.64,-0.37,1.09,-0.27,-3.75,-3.14,-4.39,NA
-2.11,-0.33,3.25,9.44,-4.24,0.92,3.93,0.59,-0.65,-4.98,-4.75,1.13,-4.55,-5.14,1.12,0.9,-0.56,-4.19,-3.58,-4.97,NA
-0.65,-3.48,-1.98,-3.34,13.84,-3.45,-3.46,-1.2,-2.28,0.06,-0.27,-3.54,-1.22,-0.03,-2.65,-0.95,-0.79,-2.5,-1.78,0.87,NA
-1.3,1.31,-0.14,0.78,-3.78,5.96,2.62,-1.93,-0.1,-4.13,-2.74,2.36,-1.42,-4.69,-0.67,-0.59,-1.87,-1.51,-2.55,-4.38,NA
-1.02,0.98,0.6,3.37,-3.78,2.32,6.97,-2.17,-0.47,-4.95,-3.65,2.26,-2.97,-3.79,0.06,-0.76,-1.28,-3.04,-3.19,-4.26,NA
-0.26,-1.56,1.55,1.48,-2.34,-1.25,-1.17,9.29,-1.15,-4.03,-4.21,-0.44,-3.19,-3.47,0.51,1.17,-1.03,-1.86,-2.9,-3.91,NA
-2.56,0.01,0.68,-0.35,-2.57,0.11,-0.1,-1.19,7.89,-3.96,-3.16,-0.08,-1.9,-1.24,-1.2,-1.23,-2.21,-2.46,0.77,-4.03,NA
-0.31,-4.43,-4.41,-5.36,1.3,-4.51,-6.08,-3.12,-3.69,8.26,4.84,-5.08,2.88,2.56,-3.16,-3.78,-1.2,-0.79,0.26,7.02,NA
-0.88,-3.07,-4.99,-4.92,0.62,-3.02,-4.35,-3.46,-2.92,4.66,7.42,-4.37,3.75,2.96,-4.05,-3.72,-1.49,-0.14,-0.11,3.28,NA
-1.38,3.49,0.6,0.7,-3.8,2.13,2.39,-1.25,-0.51,-4.23,-3.83,6.56,-3.1,-4.67,0.1,-0.01,-1.31,-3.05,-3.23,-4.37,NA
-0.78,-2.55,-3.44,-4.93,-0.53,-1.56,-3.5,-2.97,-1.76,3.06,4.06,-3.56,6.28,0.83,-3.5,-3.15,-2.07,-0.25,-0.27,1.8,NA
-2.29,-3.14,-4.59,-5.31,0.64,-4.86,-4.31,-2.9,-0.99,2.42,2.96,-5.13,0.69,8.98,-3.57,-3.35,-2.07,2.45,4.24,1.36,NA
-1.73,-1.24,0.29,2.15,-3.99,-0.11,1.26,0.5,-1.21,-4.07,-4.99,1.11,-3.74,-4.08,11,0.46,-0.15,-3.03,-3.33,-3.88,NA
-0.12,-0.69,1.1,1.03,-1.37,-0.44,-0.42,0.78,-1.31,-3.73,-3.79,0.3,-3.04,-3.34,0.06,4.2,1.29,-3.55,-2.88,-2.85,NA
-1.04,-0.99,-0.21,-0.43,-0.96,-1.67,-1.06,-1.15,-2.26,-1.36,-1.66,-1.06,-2.03,-2.16,-0.27,1.33,3.91,-2.63,-2.66,-0.44,NA
-2.06,-2.46,-3.91,-4.46,-2.06,-1.62,-3.37,-1.76,-2.37,-0.62,0.12,-3.41,-0.13,2.53,-2.97,-3.71,-2.67,14.53,2.44,-0.84,NA
-2.32,-1.76,-3.17,-3.78,-1.25,-2.67,-3.59,-2.64,0.97,0.27,-0.02,-3.54,-0.32,4.28,-3.11,-2.98,-2.64,2.44,6.9,0.15,NA
0.27,-3.71,-4.37,-5.3,1.94,-4.67,-5.26,-3.06,-3.82,7,3.43,-5.11,1.69,1.39,-3.05,-2.86,-0.24,-1.03,0.05,7.93,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-2.4,0.5,-1,-0.4,-0.1,-5.7,1.8,-0.2,-0.8,0.5,-1.8,0.2,-0.2,-2,-0.4,0.9,-0.4,-0.4,-3.9,NA
2.4,0,2.1,0.9,0.2,2,0.9,0.8,0.1,0.2,0.5,3.4,0.1,-0.5,0.5,2.2,1.3,0.2,0.2,0.7,NA
-0.5,-2.1,0,-1.3,0.2,-0.8,-1.9,-0.4,-0.3,-0.2,-0.5,-2.4,-0.2,-0.4,-0.8,-1.3,-1.5,0,0.4,-0.9,NA
1,-0.9,1.3,0,-0.2,-1.2,-2.7,-1,-0.2,0,-0.8,-0.7,0.1,-0.1,-0.6,-0.3,1.2,-0.2,-0.1,0.1,NA
0.4,-0.2,-0.2,0.2,0,0.1,-0.3,-0.3,0.1,-0.1,0.2,0,0,0,0,0,-0.9,-0.1,0.1,-0.6,NA
0.1,-2,0.8,1.2,-0.1,0,-1.5,-0.5,0.4,-0.5,-1.4,-1.9,0.5,-0.3,-0.3,0.1,0.7,-0.2,0,-0.8,NA
5.7,-0.9,1.9,2.7,0.3,1.5,0,0,-0.4,0.5,-0.4,-1.7,0.4,-0.1,-0.7,2.7,2.2,-0.2,-0.1,-0.1,NA
-1.8,-0.8,0.4,1,0.3,0.5,0,0,0.2,0,-0.1,-0.5,0.4,-0.5,-0.2,0.1,-0.1,-0.1,0.3,0.4,NA
0.2,-0.1,0.3,0.2,-0.1,-0.4,0.4,-0.2,0,0.1,0.3,-0.4,0,-0.5,0.2,0.3,0,-0.3,-0.3,0.1,NA
0.8,-0.2,0.2,0,0.1,0.5,-0.5,0,-0.1,0,-0.3,-0.6,1.3,-0.2,0.2,0.3,0.8,-0.5,0,-2.1,NA
-0.5,-0.5,0.5,0.8,-0.2,1.4,0.4,0.1,-0.3,0.3,0,-0.7,0.2,-1,0.6,-0.1,-0.1,0.1,-0.7,0.1,NA
1.8,-3.4,2.4,0.7,0,1.9,1.7,0.5,0.4,0.6,0.7,0,0.8,-0.7,0.1,2.6,1.4,0,0.1,1.1,NA
-0.2,-0.1,0.2,-0.1,0,-0.5,-0.4,-0.4,0,-1.3,-0.2,-0.8,0,0.3,-0.2,-0.2,0.1,0.2,-0.1,-1,NA
0.2,0.5,0.4,0.1,0,0.3,0.1,0.5,0.5,0.2,1,0.7,-0.3,0,0,0.5,-0.8,-0.7,0.5,0.3,NA
2,-0.5,0.8,0.6,0,0.3,0.7,0.2,-0.2,-0.2,-0.6,-0.1,0.2,0,0,1.8,0.5,-0.1,0.1,0.2,NA
0.4,-2.2,1.3,0.3,0,-0.1,-2.7,-0.1,-0.3,-0.3,0.1,-2.6,0.2,-0.5,-1.8,0,-1.6,-0.1,-0.1,0,NA
-0.9,-1.3,1.5,-1.2,0.9,-0.7,-2.2,0.1,0,-0.8,0.1,-1.4,-0.1,0.8,-0.5,1.6,0,-0.4,0.4,-1.5,NA
0.4,-0.2,0,0.2,0.1,0.2,0.2,0.1,0.3,0.5,-0.1,0,-0.2,0.7,0.1,0.1,0.4,0,-0.2,0.1,NA
0.4,-0.2,-0.4,0.1,-0.1,0,0.1,-0.3,0.3,0,0.7,-0.1,0.1,-0.5,-0.1,0.1,-0.4,0.2,0,-0.1,NA
3.9,-0.7,0.9,-0.1,0.6,0.8,0.1,-0.4,-0.1,2.1,-0.1,-1.1,1,-0.3,-0.2,0,1.5,-0.1,0.1,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,-2,-1,-2,-1,-1,-1,0,-2,-1,-2,-1,-1,-3,-1,1,0,-3,-2,0,NA
-2,7,-1,-2,-4,1,0,-3,0,-4,-3,3,-2,-3,-3,-1,-1,-3,-1,-3,NA
-1,-1,7,2,-2,0,0,0,1,-3,-4,0,-2,-4,-2,1,0,-4,-2,-3,NA
-2,-2,2,8,-4,0,2,-1,-1,-4,-4,-1,-4,-5,-1,0,-1,-5,-3,-4,NA
-1,-4,-2,-4,13,-3,-3,-3,-3,-2,-2,-3,-2,-2,-4,-1,-1,-5,-3,-1,NA
